antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,itemset_size
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN'}),0.04121004566210046,0.0341324200913242,0.016894977168949773,0.4099722991689751,12.011228564281678,1.0,0.015488378578428308,1.6369868373100094,0.9561474499860023,0.28906250000000006,0.3891215389103205,0.45247778838047414,2
frozenset({'COOK WITH WINE METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0341324200913242,0.04121004566210046,0.016894977168949773,0.49498327759197325,12.011228564281677,1.0,0.015488378578428308,1.8985311016359732,0.9491410509907143,0.28906250000000006,0.4732769986552787,0.45247778838047414,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.04720319634703196,0.018835616438356163,0.01067351598173516,0.22611850060459493,12.004836759371223,1.0,0.00978441468067805,1.2678483518835617,0.962115152177207,0.1927835051546392,0.21126213674185593,0.3963925836356308,3
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.018835616438356163,0.04720319634703196,0.01067351598173516,0.5666666666666667,12.004836759371221,1.0,0.00978441468067805,2.1987618545837724,0.934298326660507,0.1927835051546392,0.5451985862337506,0.3963925836356308,3
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG PINK RETROSPOT'}),0.02243150684931507,0.03841324200913242,0.010331050228310502,0.460559796437659,11.989610153919445,1.0,0.009469383327078251,1.782564131558542,0.937626835209309,0.20451977401129945,0.43901036585669767,0.3647524093629603,3
frozenset({'LUNCH BAG PINK RETROSPOT'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED SPOTTY'})",0.03841324200913242,0.02243150684931507,0.010331050228310502,0.2689450222882615,11.989610153919443,1.0,0.009469383327078251,1.3372024306715669,0.9532103523849845,0.20451977401129945,0.25217007009343967,0.3647524093629603,3
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.058333333333333334,0.015296803652968037,0.01067351598173516,0.18297455968688844,11.961620469083154,1.0,0.009781202435312025,1.2052295409181637,0.9731673844115282,0.16953762466001812,0.170282534530158,0.4403678768583696,3
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.015296803652968037,0.058333333333333334,0.01067351598173516,0.6977611940298507,11.961620469083154,1.0,0.009781202435312025,3.115637860082304,0.9306350282878154,0.16953762466001812,0.6790384361378945,0.4403678768583696,3
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.01478310502283105,0.058333333333333334,0.01021689497716895,0.6911196911196912,11.84776613348042,1.0,0.009354547184170472,3.048645833333334,0.9293343504700589,0.16243194192377497,0.6719855126934774,0.4331332310784366,3
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.058333333333333334,0.01478310502283105,0.01021689497716895,0.17514677103718201,11.84776613348042,1.0,0.009354547184170472,1.1944147884539345,0.9723142334503385,0.16243194192377497,0.16276991069876767,0.4331332310784366,3
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.01832191780821918,0.04720319634703196,0.01021689497716895,0.5576323987538941,11.81344573901841,1.0,0.009352041893413399,2.1538575631873433,0.9324346842303747,0.1847265221878225,0.5357167451128153,0.3870386903080233,3
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.04720319634703196,0.01832191780821918,0.01021689497716895,0.21644498186215239,11.81344573901841,1.0,0.009352041893413399,1.2528515030441398,0.9606987440291268,0.1847265221878225,0.20182080831588523,0.3870386903080233,3
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.020833333333333332,0.04720319634703196,0.01158675799086758,0.5561643835616439,11.782345828295044,1.0,0.010603358066971082,2.1467335390946505,0.9345980505188136,0.20525783619818,0.5341760019169712,0.400814960825562,3
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN'})",0.04720319634703196,0.020833333333333332,0.01158675799086758,0.24546553808948007,11.782345828295044,1.0,0.010603358066971082,1.2977096688034189,0.9604642398999729,0.20525783619818,0.22941161336797966,0.400814960825562,3
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.0307648401826484,0.03498858447488584,0.012671232876712329,0.41187384044526903,11.771663433280773,1.0,0.011594814667125372,1.6408238263975918,0.9440951757953112,0.2387096774193549,0.39055004936423454,0.38701359232703914,2
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.03498858447488584,0.0307648401826484,0.012671232876712329,0.3621533442088092,11.771663433280773,1.0,0.011594814667125372,1.519542590711091,0.9482273721050558,0.2387096774193549,0.34190722516567557,0.38701359232703914,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.04971461187214612,0.02026255707762557,0.01158675799086758,0.23306544202066592,11.502271955498781,1.0,0.010579412830216219,1.2774720251278266,0.9608278371132515,0.19843597262952103,0.21720399325383438,0.40244821396807945,3
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI  DESIGN'}),0.02026255707762557,0.04971461187214612,0.01158675799086758,0.571830985915493,11.50227195549878,1.0,0.010579412830216219,2.2194165314828167,0.9319442272122648,0.19843597262952103,0.5494311293915213,0.40244821396807945,3
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.040924657534246574,0.033961187214611874,0.01598173515981735,0.3905160390516039,11.498892444006891,1.0,0.014591885203602927,1.585011049810351,0.9519951794322443,0.27131782945736427,0.3690895718868006,0.4305521371728608,2
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.033961187214611874,0.040924657534246574,0.01598173515981735,0.4705882352941176,11.49889244400689,1.0,0.014591885203602927,1.811586757990867,0.9451329394387001,0.27131782945736427,0.44799773149752664,0.4305521371728608,2
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",0.038641552511415524,0.02363013698630137,0.010388127853881279,0.26883308714918763,11.376704557617796,1.0,0.009475022674673173,1.3353583783035838,0.948762749451463,0.2002200220022002,0.25113736039131107,0.354223306859618,3
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02363013698630137,0.038641552511415524,0.010388127853881279,0.4396135265700483,11.376704557617794,1.0,0.009475022674673173,1.7155275743977325,0.9341757856314153,0.2002200220022002,0.41708893816465276,0.354223306859618,3
frozenset({'WOODEN FRAME ANTIQUE WHITE'}),"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})",0.05593607305936073,0.02009132420091324,0.012785388127853882,0.2285714285714286,11.376623376623378,1.0,0.011661558349492297,1.2702519871469644,0.966142684401451,0.20216606498194947,0.21275462654773,0.43246753246753256,3
"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.02009132420091324,0.05593607305936073,0.012785388127853882,0.6363636363636365,11.376623376623378,1.0,0.011661558349492297,2.5961757990867587,0.9308014911463187,0.20216606498194947,0.6148180718918326,0.43246753246753256,3
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),0.04035388127853881,0.023287671232876714,0.01067351598173516,0.2644978783592645,11.357850070721359,1.0,0.00973376806155001,1.3279531085353005,0.9503036070573095,0.20150862068965517,0.24696136213501135,0.36141560584629895,2
frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.023287671232876714,0.04035388127853881,0.01067351598173516,0.4583333333333333,11.357850070721359,1.0,0.00973376806155001,1.7716543730242358,0.9336988397296954,0.20150862068965517,0.4355558199012668,0.36141560584629895,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.05325342465753425,0.017465753424657535,0.010559360730593607,0.19828510182207928,11.352794065107284,1.0,0.009629249546506536,1.225540711303201,0.9632101988043388,0.17552182163187852,0.18403363447907686,0.401430132610386,3
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017465753424657535,0.05325342465753425,0.010559360730593607,0.6045751633986928,11.352794065107284,1.0,0.009629249546506536,2.394251669874335,0.9281263836161012,0.17552182163187852,0.5823329633294205,0.401430132610386,3
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.04720319634703196,0.018835616438356163,0.01004566210045662,0.2128174123337364,11.298669891172915,1.0,0.009156560799399511,1.2464254150621805,0.9566509914335349,0.1794087665647299,0.19770570471710658,0.37307537283353487,2
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.018835616438356163,0.04720319634703196,0.01004566210045662,0.5333333333333333,11.298669891172915,1.0,0.009156560799399511,2.0417074363992174,0.9289921465968585,0.1794087665647299,0.5102138620978853,0.37307537283353487,2
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT'}),0.02317351598173516,0.04366438356164384,0.01141552511415525,0.4926108374384236,11.28175408094272,1.0,0.010403667823856884,1.884816797446469,0.9329817693116746,0.20597322348094743,0.4694444566947885,0.3770243729675778,2
frozenset({'BAKING SET 9 PIECE RETROSPOT'}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.04366438356164384,0.02317351598173516,0.01141552511415525,0.261437908496732,11.28175408094272,1.0,0.010403667823856884,1.3226057703964116,0.9529722470904208,0.20597322348094743,0.24391680243442468,0.3770243729675778,2
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.03595890410958904,0.0307648401826484,0.012442922374429224,0.3460317460317461,11.247636717024474,1.0,0.011336652436354538,1.48208289001197,0.9450763439633679,0.2292323869610936,0.3252739055695301,0.375242218099361,2
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.0307648401826484,0.03595890410958904,0.012442922374429224,0.4044526901669759,11.247636717024474,1.0,0.011336652436354538,1.6187481329748643,0.9400117454532291,0.2292323869610936,0.3822386697291544,0.375242218099361,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",0.04971461187214612,0.018093607305936073,0.01004566210045662,0.2020665901262916,11.167844350197567,1.0,0.009146145435874982,1.2305618245129921,0.9580881871147052,0.17391304347826086,0.18736305638624828,0.3786358187224518,3
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI  DESIGN'}),0.018093607305936073,0.04971461187214612,0.01004566210045662,0.555205047318612,11.167844350197567,1.0,0.009146145435874982,2.1364572201172316,0.9272342165478538,0.17391304347826086,0.5319353972624231,0.3786358187224518,3
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.03898401826484018,0.027568493150684933,0.011986301369863013,0.3074670571010249,11.15284231968935,1.0,0.01091157072934259,1.4041664253236412,0.9472649521886323,0.21966527196652721,0.2878337054886398,0.37112483289833853,2
frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.027568493150684933,0.03898401826484018,0.011986301369863013,0.4347826086956521,11.152842319689348,1.0,0.01091157072934259,1.7002590446083594,0.9361448611844808,0.21966527196652721,0.4118543270385357,0.37112483289833853,2
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.01723744292237443,0.05405251141552511,0.010388127853881279,0.6026490066225165,11.149324811010022,1.0,0.009456400773545173,2.3806345129375948,0.9262750839589032,0.17057169634489222,0.5799439205953352,0.3974174283376574,3
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN'})",0.05405251141552511,0.01723744292237443,0.010388127853881279,0.1921858500527983,11.149324811010022,1.0,0.009456400773545173,1.2165701196764855,0.9623245275812706,0.17057169634489222,0.17801696439336895,0.3974174283376574,3
frozenset({'HEART OF WICKER LARGE'}),"frozenset({'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.05622146118721461,0.017865296803652966,0.011187214611872146,0.19898477157360406,11.138061335365954,1.0,0.0101828015210275,1.2261123987939186,0.9644399943224945,0.1778584392014519,0.1844140871720546,0.41259142732034837,3
"frozenset({'HEART OF WICKER SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'HEART OF WICKER LARGE'}),0.017865296803652966,0.05622146118721461,0.011187214611872146,0.6261980830670927,11.138061335365952,1.0,0.0101828015210275,2.524809253405144,0.92677487685956,0.1778584392014519,0.6039304756779839,0.41259142732034837,3
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02363013698630137,0.04389269406392694,0.011472602739726027,0.4855072463768116,11.061231412902131,1.0,0.010435412366297617,1.8583494115377193,0.9316081814707592,0.20468431771894094,0.46188806378853436,0.37344282995043443,3
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN'})",0.04389269406392694,0.02363013698630137,0.011472602739726027,0.2613784135240572,11.061231412902131,1.0,0.010435412366297617,1.3218810293266448,0.9513515343704141,0.20468431771894094,0.243502268498859,0.37344282995043443,3
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.030993150684931508,0.03732876712328767,0.012728310502283105,0.4106813996316759,11.001740247013704,1.0,0.011571374397948333,1.6335327482876711,0.9381825212744966,0.22895277207392195,0.38782984237797713,0.3758299964519236,3
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE'})",0.03732876712328767,0.030993150684931508,0.012728310502283105,0.3409785932721713,11.001740247013704,1.0,0.011571374397948333,1.4703723421161365,0.9443569704539979,0.22895277207392195,0.31990015633671676,0.3758299964519236,3
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020833333333333332,0.04389269406392694,0.01004566210045662,0.4821917808219178,10.985695708712614,1.0,0.00913123097412481,1.8464506172839508,0.9283123791102514,0.1837160751565762,0.45842039281236946,0.35553022071004864,3
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI  DESIGN'})",0.04389269406392694,0.020833333333333332,0.01004566210045662,0.22886866059817942,10.985695708712614,1.0,0.00913123097412481,1.2697793704328273,0.9507013828211069,0.1837160751565762,0.2124616108236726,0.35553022071004864,3
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.026141552511415526,0.03738584474885845,0.01067351598173516,0.40829694323144106,10.921164038801294,1.0,0.009696191958049247,1.6268534431919663,0.9328200328841588,0.20194384449244057,0.38531648060568324,0.34689656321877393,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.03738584474885845,0.026141552511415526,0.01067351598173516,0.28549618320610687,10.921164038801292,1.0,0.009696191958049247,1.3629856476603053,0.9437163000930635,0.20194384449244057,0.26631655900662243,0.34689656321877393,2
frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.04360730593607306,0.07066210045662101,0.033276255707762555,0.7630890052356021,10.799127117712235,1.0,0.030194871875065154,3.9227301395090692,0.9487733740290978,0.4108527131782945,0.7450755049580978,0.6170049226501112,2
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'SWEETHEART CERAMIC TRINKET BOX'}),0.07066210045662101,0.04360730593607306,0.033276255707762555,0.47092084006462026,10.799127117712235,1.0,0.030194871875065154,1.8076551988567044,0.976393972192087,0.4108527131782945,0.44679715432872685,0.6170049226501112,2
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",frozenset({'HEART OF WICKER SMALL'}),0.021518264840182648,0.04891552511415525,0.011187214611872146,0.519893899204244,10.628402700184779,1.0,0.010134637387669147,1.9809881051489695,0.9258348442334408,0.18882466281310212,0.49520141115395516,0.37429934166746626,3
frozenset({'HEART OF WICKER SMALL'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER LARGE'})",0.04891552511415525,0.021518264840182648,0.011187214611872146,0.22870478413068845,10.628402700184779,1.0,0.010134637387669147,1.2686215537548615,0.9525047551277607,0.18882466281310212,0.21174285819107866,0.37429934166746626,3
frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.029851598173515983,0.033105022831050226,0.010502283105022832,0.3518164435946463,10.627282916858972,1.0,0.009514045265945247,1.4916993305585862,0.9337773162015802,0.20021762785636563,0.3296236181687251,0.3345289114524956,2
frozenset({'NO SINGING METAL SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.033105022831050226,0.029851598173515983,0.010502283105022832,0.31724137931034485,10.62728291685897,1.0,0.009514045265945247,1.4209244269175776,0.9369193059904521,0.20021762785636563,0.29623280376050143,0.3345289114524956,2
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03287671232876712,0.04526255707762557,0.015810502283105023,0.48090277777777785,10.624737284573353,1.0,0.014322418214799525,1.8392266458972835,0.9366748141254437,0.2536630036630037,0.45629321854885324,0.41510460452571113,2
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04526255707762557,0.03287671232876712,0.015810502283105023,0.3493064312736444,10.624737284573351,1.0,0.014322418214799525,1.4862960603164492,0.9488263317116947,0.2536630036630037,0.32718653658606295,0.41510460452571113,2
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.04480593607305936,0.043949771689497714,0.020833333333333332,0.464968152866242,10.579535114566962,1.0,0.018864122672588142,1.7869034029136766,0.9479517539730937,0.3067226890756302,0.4403726589980036,0.469497063446108,2
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.043949771689497714,0.04480593607305936,0.020833333333333332,0.474025974025974,10.579535114566962,1.0,0.018864122672588142,1.8160479733919612,0.9471028419546106,0.3067226890756302,0.4493537535067263,0.469497063446108,2
"frozenset({'PACK OF 72 RETRO SPOT CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.024257990867579907,0.04720319634703196,0.011986301369863013,0.49411764705882355,10.467885340351378,1.0,0.01084124666395613,1.8834355421047044,0.9269558071839441,0.2015355086372361,0.4690553631145144,0.3740237570239704,3
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'PACK OF 72 RETRO SPOT CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.04720319634703196,0.024257990867579907,0.011986301369863013,0.2539298669891173,10.467885340351376,1.0,0.01084124666395613,1.3078422067301643,0.9492787110650885,0.2015355086372361,0.2353817648230088,0.3740237570239704,3
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.07191780821917808,0.020376712328767123,0.01523972602739726,0.2119047619047619,10.39935974389756,1.0,0.013774277537999625,1.2430265281628936,0.9738795140760397,0.19777777777777777,0.19551194013700568,0.47990196078431374,2
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.020376712328767123,0.07191780821917808,0.01523972602739726,0.7478991596638656,10.39935974389756,1.0,0.013774277537999625,3.6813926940639274,0.9226406163768809,0.19777777777777777,0.7283636701913238,0.47990196078431374,2
"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),0.04412100456621004,0.03299086757990868,0.015011415525114155,0.3402328589909444,10.312940639310288,1.0,0.013555825305977773,1.465682469334766,0.944716277428725,0.24172794117647056,0.3177239812018266,0.39762508001450336,2
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",0.03299086757990868,0.04412100456621004,0.015011415525114155,0.45501730103806226,10.312940639310286,1.0,0.013555825305977773,1.7539620932086686,0.9338427280190567,0.24172794117647056,0.42986225080234375,0.39762508001450336,2
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.038641552511415524,0.04389269406392694,0.017465753424657535,0.45199409158050224,10.297706741860077,1.0,0.015769671582118807,1.7447025501852333,0.9391824690849249,0.26842105263157895,0.42683639690110436,0.424956733696623,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.04389269406392694,0.038641552511415524,0.017465753424657535,0.39791937581274384,10.297706741860077,1.0,0.015769671582118807,1.5967270974486425,0.9443406558890447,0.26842105263157895,0.3737189018725448,0.424956733696623,2
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0307648401826484,0.058333333333333334,0.01832191780821918,0.5955473098330242,10.209382454280414,1.0,0.016527302130898022,2.3282492354740065,0.9306832026485162,0.2588709677419355,0.5704927184067513,0.4548186647012479,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.058333333333333334,0.0307648401826484,0.01832191780821918,0.31409001956947163,10.209382454280414,1.0,0.016527302130898022,1.4130646695197338,0.9579301408761337,0.2588709677419355,0.29231830533285097,0.4548186647012479,2
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG SUKI  DESIGN'}),0.020490867579908676,0.04971461187214612,0.010388127853881279,0.5069637883008357,10.197480563755041,1.0,0.009369432325222577,1.9274149962593194,0.9208046484137622,0.1736641221374046,0.4811703748591892,0.35795950609071636,3
frozenset({'LUNCH BAG SUKI  DESIGN'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",0.04971461187214612,0.020490867579908676,0.010388127853881279,0.208955223880597,10.19748056375504,1.0,0.009369432325222577,1.2382473938140777,0.9491217833760929,0.1736641221374046,0.19240694145959208,0.35795950609071636,3
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.0307648401826484,0.04720319634703196,0.01478310502283105,0.48051948051948057,10.179808100001571,1.0,0.01333090623110444,1.8341338470319637,0.9303896087359959,0.23396567299006327,0.45478351996054034,0.3968498249030293,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.04720319634703196,0.0307648401826484,0.01478310502283105,0.313180169286578,10.179808100001571,1.0,0.01333090623110444,1.41119274149463,0.9464413793773405,0.23396567299006327,0.2913795751664122,0.3968498249030293,2
frozenset({'NO SINGING METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.033105022831050226,0.04035388127853881,0.013527397260273973,0.40862068965517245,10.125932790323368,1.0,0.012191481099226454,1.622725215330751,0.9321008872217157,0.22571428571428573,0.38375272008318684,0.3719199629322538,2
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04035388127853881,0.033105022831050226,0.013527397260273973,0.33521923620933525,10.125932790323368,1.0,0.012191481099226454,1.454456912464782,0.9391416778407103,0.22571428571428573,0.3124581474845073,0.3719199629322538,2
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.04891552511415525,0.05622146118721461,0.02773972602739726,0.5670945157526255,10.086797884249744,1.0,0.02498962373073956,2.1801029858829035,0.9471929503503116,0.3584070796460177,0.5413060729353492,0.530247765490526,2
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.05622146118721461,0.04891552511415525,0.02773972602739726,0.4934010152284264,10.086797884249744,1.0,0.02498962373073956,1.877391197920956,0.9545253179127453,0.3584070796460177,0.4673459633200522,0.530247765490526,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.04971461187214612,0.04720319634703196,0.02363013698630137,0.47531572904707237,10.069566593596987,1.0,0.021283448400783972,1.815943142191981,0.9478109114501952,0.32242990654205606,0.4493219656685262,0.48796016198423753,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.04720319634703196,0.04971461187214612,0.02363013698630137,0.5006045949214026,10.069566593596985,1.0,0.021283448400783972,1.9028717093988745,0.9453126379161505,0.32242990654205606,0.47447849738861037,0.48796016198423753,2
frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS'}),0.025342465753424658,0.03984018264840183,0.010159817351598174,0.4009009009009009,10.062727483930923,1.0,0.009150168887220868,1.6026727778349985,0.9240408379195718,0.18464730290456433,0.3760423126729155,0.3279576137742327,2
